,MXC,PT1,PT2,Still,VaccumeCan,PumpingLine,CompressorOutlet,CompressorInlet,MixtureTank,VentingLine,Compressor1 Input,Compressor1 Output,Compressor2 Input,Compressor2 Output
2023-09-20 21:07:42+00:00,9.0193,36752.7,3167.86,899.548,4.63e-06,0.023,711.0,732.0,5.93,7.41,19.31389,28.05722,19.32944,26.96445
2023-09-20 21:08:02+00:00,9.0193,36752.7,3167.86,899.548,4.63e-06,0.023,711.0,732.0,5.93,7.41,19.30611,28.01056,19.31666,26.93056
2023-09-20 21:08:38+00:00,9.0193,36752.7,3167.86,899.548,4.63e-06,0.023,714.0,732.0,5.95,7.42,19.30611,28.01056,19.31666,26.93056
2023-09-20 21:08:42+00:00,8.9937,36755.299999999996,3162.35,899.2320000000001,4.63e-06,0.023,714.0,732.0,5.95,7.42,19.30611,28.01056,19.31666,26.93056
2023-09-20 21:09:02+00:00,8.9937,36755.299999999996,3162.35,899.2320000000001,4.63e-06,0.023,714.0,732.0,5.95,7.42,19.30611,28.00556,19.32166,26.94333
2023-09-20 21:11:42+00:00,8.9926,36748.600000000006,3166.5,899.3449999999999,4.64e-06,0.023,704.0,732.0,5.95,7.41,19.30611,28.00556,19.32166,26.94333
2023-09-20 21:12:02+00:00,8.9926,36748.600000000006,3166.5,899.3449999999999,4.64e-06,0.023,704.0,732.0,5.95,7.41,19.23944,28.01334,19.24722,26.89445
2023-09-20 21:12:43+00:00,8.9937,36750.5,3162.88,899.725,4.63e-06,0.0231,706.0,734.0,5.96,7.41,19.23944,28.01334,19.24722,26.89445
2023-09-20 21:13:03+00:00,8.9937,36750.5,3162.88,899.725,4.63e-06,0.0231,706.0,734.0,5.96,7.41,19.28833,27.96944,19.31111,26.87667
2023-09-20 21:14:43+00:00,9.0327,36744.2,3166.47,899.211,4.63e-06,0.0231,706.0,734.0,5.96,7.41,19.28833,27.96944,19.31111,26.87667
2023-09-20 21:14:46+00:00,9.0327,36744.2,3166.47,899.211,4.62e-06,0.023,711.0,733.0,5.95,7.41,19.28833,27.96944,19.31111,26.87667
2023-09-20 21:16:06+00:00,9.0327,36744.2,3166.47,899.211,4.62e-06,0.023,711.0,733.0,5.95,7.41,19.24167,27.93833,19.26222,26.85833
2023-09-20 21:16:43+00:00,9.0103,36743.0,3160.3500000000004,899.627,4.62e-06,0.023,711.0,733.0,5.95,7.41,19.24167,27.93833,19.26222,26.85833
2023-09-20 21:16:48+00:00,9.0103,36743.0,3160.3500000000004,899.627,4.61e-06,0.0231,716.0,734.0,5.95,7.4,19.24167,27.93833,19.26222,26.85833
2023-09-20 21:17:09+00:00,9.0103,36743.0,3160.3500000000004,899.627,4.61e-06,0.0231,716.0,734.0,5.95,7.4,19.27555,27.96944,19.265,26.93056
2023-09-20 21:18:44+00:00,9.1113,36736.600000000006,3169.88,899.452,4.61e-06,0.0231,716.0,734.0,5.95,7.4,19.27555,27.96944,19.265,26.93056
2023-09-20 21:18:51+00:00,9.1113,36736.600000000006,3169.88,899.452,4.61e-06,0.023,715.0,734.0,5.94,7.42,19.27555,27.96944,19.265,26.93056
2023-09-20 21:20:17+00:00,9.1113,36736.600000000006,3169.88,899.452,4.61e-06,0.023,715.0,734.0,5.94,7.42,19.21389,27.96167,19.23667,26.86111
2023-09-20 21:20:44+00:00,9.010900000000001,36735.700000000004,3162.1800000000003,899.331,4.61e-06,0.023,715.0,734.0,5.94,7.42,19.21389,27.96167,19.23667,26.86111
2023-09-20 21:20:54+00:00,9.010900000000001,36735.700000000004,3162.1800000000003,899.331,4.61e-06,0.023,715.0,734.0,5.94,7.43,19.21389,27.96167,19.23667,26.86111
2023-09-20 21:21:17+00:00,9.010900000000001,36735.700000000004,3162.1800000000003,899.331,4.61e-06,0.023,715.0,734.0,5.94,7.43,19.24722,27.96667,19.24167,26.89222
2023-09-20 21:21:44+00:00,8.9733,36737.0,3168.4100000000003,899.354,4.61e-06,0.023,715.0,734.0,5.94,7.43,19.24722,27.96667,19.24167,26.89222
2023-09-20 21:22:57+00:00,8.9733,36737.0,3168.4100000000003,899.354,4.59e-06,0.0231,705.0,734.0,5.95,7.42,19.24722,27.96667,19.24167,26.89222
2023-09-20 21:24:18+00:00,8.9733,36737.0,3168.4100000000003,899.354,4.59e-06,0.0231,705.0,734.0,5.95,7.42,19.22889,27.95389,19.25722,26.84834
2023-09-20 21:25:45+00:00,8.9502,36737.5,3168.44,899.313,4.59e-06,0.0231,705.0,734.0,5.95,7.42,19.22889,27.95389,19.25722,26.84834
2023-09-20 21:26:01+00:00,8.9502,36737.5,3168.44,899.313,4.69e-06,0.023,713.0,732.0,5.96,7.42,19.22889,27.95389,19.25722,26.84834
2023-09-20 21:26:18+00:00,8.9502,36737.5,3168.44,899.313,4.69e-06,0.023,713.0,732.0,5.96,7.42,19.23944,27.86889,19.23167,26.905
2023-09-20 21:26:45+00:00,9.0349,36732.6,3164.83,899.5360000000001,4.69e-06,0.023,713.0,732.0,5.96,7.42,19.23944,27.86889,19.23167,26.905
2023-09-20 21:27:02+00:00,9.0349,36732.6,3164.83,899.5360000000001,4.73e-06,0.023,714.0,733.0,5.93,7.42,19.23944,27.86889,19.23167,26.905
2023-09-20 21:27:21+00:00,9.0349,36732.6,3164.83,899.5360000000001,4.73e-06,0.023,714.0,733.0,5.93,7.42,19.22389,27.95389,19.24722,26.90223
2023-09-20 21:28:46+00:00,9.0312,36736.3,3166.4900000000002,899.242,4.73e-06,0.023,714.0,733.0,5.93,7.42,19.22389,27.95389,19.24722,26.90223
2023-09-20 21:30:06+00:00,9.0312,36736.3,3166.4900000000002,899.242,4.91e-06,0.0229,707.0,730.0,5.94,7.41,19.22389,27.95389,19.24722,26.90223
2023-09-20 21:30:21+00:00,9.0312,36736.3,3166.4900000000002,899.242,4.91e-06,0.0229,707.0,730.0,5.94,7.41,19.27,27.88944,19.23445,26.90223
2023-09-20 21:30:46+00:00,9.0116,36728.9,3158.68,899.224,4.91e-06,0.0229,707.0,730.0,5.94,7.41,19.27,27.88944,19.23445,26.90223
2023-09-20 21:31:07+00:00,9.0116,36728.9,3158.68,899.224,4.92e-06,0.0229,706.0,730.0,5.94,7.41,19.27,27.88944,19.23445,26.90223
2023-09-20 21:31:21+00:00,9.0116,36728.9,3158.68,899.224,4.92e-06,0.0229,706.0,730.0,5.94,7.41,19.21889,27.90222,19.23944,26.93056
2023-09-20 21:32:46+00:00,9.0553,36730.4,3166.98,899.6110000000001,4.92e-06,0.0229,706.0,730.0,5.94,7.41,19.21889,27.90222,19.23944,26.93056
2023-09-20 21:34:11+00:00,9.0553,36730.4,3166.98,899.6110000000001,4.91e-06,0.0229,701.0,727.0,5.96,7.42,19.21889,27.90222,19.23944,26.93056
2023-09-20 21:34:21+00:00,9.0553,36730.4,3166.98,899.6110000000001,4.91e-06,0.0229,701.0,727.0,5.96,7.42,19.19556,27.88944,19.24444,26.92556
2023-09-20 21:34:46+00:00,9.0124,36736.2,3154.36,899.029,4.91e-06,0.0229,701.0,727.0,5.96,7.42,19.19556,27.88944,19.24444,26.92556
2023-09-20 21:35:12+00:00,9.0124,36736.2,3154.36,899.029,4.91e-06,0.0229,700.0,727.0,5.94,7.41,19.19556,27.88944,19.24444,26.92556
2023-09-20 21:35:21+00:00,9.0124,36736.2,3154.36,899.029,4.91e-06,0.0229,700.0,727.0,5.94,7.41,19.22889,27.90222,19.27778,26.91778
2023-09-20 21:35:47+00:00,9.0586,36739.1,3162.0499999999997,899.231,4.91e-06,0.0229,700.0,727.0,5.94,7.41,19.22889,27.90222,19.27778,26.91778
2023-09-20 21:37:14+00:00,9.0586,36739.1,3162.0499999999997,899.231,4.92e-06,0.0229,699.0,726.0,5.94,7.43,19.22889,27.90222,19.27778,26.91778
2023-09-20 21:37:21+00:00,9.0586,36739.1,3162.0499999999997,899.231,4.92e-06,0.0229,699.0,726.0,5.94,7.43,19.26778,27.96944,19.28833,27.01555
2023-09-20 21:38:47+00:00,9.0193,36735.5,3154.67,899.5260000000001,4.92e-06,0.0229,699.0,726.0,5.94,7.43,19.26778,27.96944,19.28833,27.01555
2023-09-20 21:39:17+00:00,9.0193,36735.5,3154.67,899.5260000000001,4.92e-06,0.023,707.0,726.0,5.94,7.42,19.26778,27.96944,19.28833,27.01555
2023-09-20 21:39:21+00:00,9.0193,36735.5,3154.67,899.5260000000001,4.92e-06,0.023,707.0,726.0,5.94,7.42,19.22889,27.95111,19.27,26.96667
2023-09-20 21:39:47+00:00,9.0283,36734.299999999996,3162.69,899.34,4.92e-06,0.023,707.0,726.0,5.94,7.42,19.22889,27.95111,19.27,26.96667
2023-09-20 21:41:20+00:00,9.0283,36734.299999999996,3162.69,899.34,4.94e-06,0.0229,706.0,724.0,5.94,7.43,19.22889,27.95111,19.27,26.96667
2023-09-20 21:41:21+00:00,9.0283,36734.299999999996,3162.69,899.34,4.94e-06,0.0229,706.0,724.0,5.94,7.43,19.27555,27.985,19.30889,26.995
2023-09-20 21:42:47+00:00,9.039200000000001,36735.5,3153.81,899.339,4.94e-06,0.0229,706.0,724.0,5.94,7.43,19.27555,27.985,19.30889,26.995
2023-09-20 21:43:21+00:00,9.039200000000001,36735.5,3153.81,899.339,4.94e-06,0.0229,706.0,724.0,5.94,7.43,19.20055,27.915,19.27,27.00556
2023-09-20 21:43:22+00:00,9.039200000000001,36735.5,3153.81,899.339,4.95e-06,0.0229,702.0,723.0,5.93,7.42,19.20055,27.915,19.27,27.00556
2023-09-20 21:43:47+00:00,9.021899999999999,36740.8,3155.73,899.442,4.95e-06,0.0229,702.0,723.0,5.93,7.42,19.20055,27.915,19.27,27.00556
2023-09-20 21:44:21+00:00,9.021899999999999,36740.8,3155.73,899.442,4.95e-06,0.0229,702.0,723.0,5.93,7.42,19.24722,27.95889,19.33722,27.02333
2023-09-20 21:45:24+00:00,9.021899999999999,36740.8,3155.73,899.442,4.96e-06,0.0229,696.0,723.0,5.93,7.43,19.24722,27.95889,19.33722,27.02333
2023-09-20 21:46:48+00:00,9.065800000000001,36733.1,3156.4100000000003,899.207,4.96e-06,0.0229,696.0,723.0,5.93,7.43,19.24722,27.95889,19.33722,27.02333
2023-09-20 21:47:21+00:00,9.065800000000001,36733.1,3156.4100000000003,899.207,4.96e-06,0.0229,696.0,723.0,5.93,7.43,19.24444,27.98222,19.32944,27.01056
2023-09-20 21:47:27+00:00,9.065800000000001,36733.1,3156.4100000000003,899.207,4.97e-06,0.0229,703.0,722.0,5.95,7.43,19.24444,27.98222,19.32944,27.01056
2023-09-20 21:47:48+00:00,9.0101,36735.9,3149.27,899.486,4.97e-06,0.0229,703.0,722.0,5.95,7.43,19.24444,27.98222,19.32944,27.01056
2023-09-20 21:48:21+00:00,9.0101,36735.9,3149.27,899.486,4.97e-06,0.0229,703.0,722.0,5.95,7.43,19.28278,27.97944,19.33167,27.02889
2023-09-20 21:48:28+00:00,9.0101,36735.9,3149.27,899.486,4.98e-06,0.0229,703.0,721.0,5.95,7.43,19.28278,27.97944,19.33167,27.02889
2023-09-20 21:49:48+00:00,9.0234,36733.7,3154.73,899.66,4.98e-06,0.0229,703.0,721.0,5.95,7.43,19.28278,27.97944,19.33167,27.02889
2023-09-20 21:51:21+00:00,9.0234,36733.7,3154.73,899.66,4.98e-06,0.0229,703.0,721.0,5.95,7.43,19.27,27.96944,19.32444,27.01333
2023-09-20 21:52:34+00:00,9.0234,36733.7,3154.73,899.66,5e-06,0.023,695.0,722.0,5.95,7.46,19.27,27.96944,19.32444,27.01333
2023-09-20 21:52:49+00:00,8.9762,36734.8,3150.36,899.753,5e-06,0.023,695.0,722.0,5.95,7.46,19.27,27.96944,19.32444,27.01333
2023-09-20 21:53:21+00:00,8.9762,36734.8,3150.36,899.753,5e-06,0.023,695.0,722.0,5.95,7.46,19.31666,27.93333,19.29611,26.95667
2023-09-20 21:53:35+00:00,8.9762,36734.8,3150.36,899.753,5e-06,0.0228,702.0,721.0,5.96,7.45,19.31666,27.93333,19.29611,26.95667
2023-09-20 21:53:49+00:00,9.0177,36736.0,3156.11,899.5849999999999,5e-06,0.0228,702.0,721.0,5.96,7.45,19.31666,27.93333,19.29611,26.95667
2023-09-20 21:55:21+00:00,9.0177,36736.0,3156.11,899.5849999999999,5e-06,0.0228,702.0,721.0,5.96,7.45,19.22667,27.96444,19.33167,27.01333
2023-09-20 21:56:39+00:00,9.0177,36736.0,3156.11,899.5849999999999,5.02e-06,0.0228,698.0,721.0,5.94,7.44,19.22667,27.96444,19.33167,27.01333
2023-09-20 21:56:50+00:00,9.0247,36729.3,3153.74,899.6110000000001,5.02e-06,0.0228,698.0,721.0,5.94,7.44,19.22667,27.96444,19.33167,27.01333
2023-09-20 21:57:21+00:00,9.0247,36729.3,3153.74,899.6110000000001,5.02e-06,0.0228,698.0,721.0,5.94,7.44,19.21611,27.94111,19.29833,27.02889
2023-09-20 21:57:41+00:00,9.0247,36729.3,3153.74,899.6110000000001,5.01e-06,0.0229,692.0,720.0,5.94,7.43,19.21611,27.94111,19.29833,27.02889
2023-09-20 21:57:50+00:00,9.0066,36732.3,3155.36,899.697,5.01e-06,0.0229,692.0,720.0,5.94,7.43,19.21611,27.94111,19.29833,27.02889
2023-09-20 21:58:21+00:00,9.0066,36732.3,3155.36,899.697,5.01e-06,0.0229,692.0,720.0,5.94,7.43,19.30611,28.01833,19.33944,27.04389
2023-09-20 21:59:43+00:00,9.0066,36732.3,3155.36,899.697,5.03e-06,0.0229,702.0,721.0,5.95,7.44,19.30611,28.01833,19.33944,27.04389
2023-09-20 22:00:51+00:00,9.011899999999999,36725.0,3157.13,899.617,5.03e-06,0.0229,702.0,721.0,5.95,7.44,19.30611,28.01833,19.33944,27.04389
2023-09-20 22:01:21+00:00,9.011899999999999,36725.0,3157.13,899.617,5.03e-06,0.0229,702.0,721.0,5.95,7.44,19.23167,28.01556,19.33944,27.03611
2023-09-20 22:01:46+00:00,9.011899999999999,36725.0,3157.13,899.617,5.04e-06,0.023,702.0,722.0,5.95,7.45,19.23167,28.01556,19.33944,27.03611
2023-09-20 22:01:51+00:00,8.9836,36724.1,3154.4900000000002,899.726,5.04e-06,0.023,702.0,722.0,5.95,7.45,19.23167,28.01556,19.33944,27.03611
2023-09-20 22:02:21+00:00,8.9836,36724.1,3154.4900000000002,899.726,5.04e-06,0.023,702.0,722.0,5.95,7.45,19.30111,27.99278,19.35778,27.04389
2023-09-20 22:03:48+00:00,8.9836,36724.1,3154.4900000000002,899.726,5.06e-06,0.0229,696.0,722.0,5.95,7.46,19.30111,27.99278,19.35778,27.04389
2023-09-20 22:03:51+00:00,9.0624,36733.600000000006,3155.0,899.576,5.06e-06,0.0229,696.0,722.0,5.95,7.46,19.30111,27.99278,19.35778,27.04389
2023-09-20 22:05:21+00:00,9.0624,36733.600000000006,3155.0,899.576,5.06e-06,0.0229,696.0,722.0,5.95,7.46,19.24167,27.96944,19.36278,26.99778
2023-09-20 22:05:51+00:00,9.0624,36733.600000000006,3155.0,899.576,5.06e-06,0.0229,702.0,722.0,5.96,7.46,19.24167,27.96944,19.36278,26.99778
2023-09-20 22:05:52+00:00,9.0005,36720.3,3149.58,899.6220000000001,5.06e-06,0.0229,702.0,722.0,5.96,7.46,19.24167,27.96944,19.36278,26.99778
2023-09-20 22:06:21+00:00,9.0005,36720.3,3149.58,899.6220000000001,5.06e-06,0.0229,702.0,722.0,5.96,7.46,19.24944,28.01334,19.355,27.03889
2023-09-20 22:06:52+00:00,9.0348,36725.9,3147.94,899.612,5.06e-06,0.0229,702.0,722.0,5.96,7.46,19.24944,28.01334,19.355,27.03889
2023-09-20 22:07:54+00:00,9.0348,36725.9,3147.94,899.612,5.09e-06,0.0229,702.0,720.0,5.96,7.47,19.24944,28.01334,19.355,27.03889
2023-09-20 22:09:21+00:00,9.0348,36725.9,3147.94,899.612,5.09e-06,0.0229,702.0,720.0,5.96,7.47,19.27,28.00778,19.31889,27.01555
2023-09-20 22:09:52+00:00,8.9908,36730.0,3146.76,899.629,5.09e-06,0.0229,702.0,720.0,5.96,7.47,19.27,28.00778,19.31889,27.01555
2023-09-20 22:09:57+00:00,8.9908,36730.0,3146.76,899.629,5.12e-06,0.0229,698.0,720.0,5.95,7.46,19.27,28.00778,19.31889,27.01555
2023-09-20 22:10:21+00:00,8.9908,36730.0,3146.76,899.629,5.12e-06,0.0229,698.0,720.0,5.95,7.46,19.28833,28.03111,19.355,27.04667
2023-09-20 22:10:52+00:00,8.9681,36730.7,3147.91,899.5880000000001,5.12e-06,0.0229,698.0,720.0,5.95,7.46,19.28833,28.03111,19.355,27.04667
2023-09-20 22:10:58+00:00,8.9681,36730.7,3147.91,899.5880000000001,5.12e-06,0.023,692.0,720.0,5.96,7.47,19.28833,28.03111,19.355,27.04667
2023-09-20 22:12:21+00:00,8.9681,36730.7,3147.91,899.5880000000001,5.12e-06,0.023,692.0,720.0,5.96,7.47,19.26,27.93333,19.32166,27.0
2023-09-20 22:13:53+00:00,9.026,36723.100000000006,3147.0600000000004,899.773,5.12e-06,0.023,692.0,720.0,5.96,7.47,19.26,27.93333,19.32166,27.0
2023-09-20 22:15:04+00:00,9.026,36723.100000000006,3147.0600000000004,899.773,5.11e-06,0.0229,701.0,720.0,5.96,7.47,19.26,27.93333,19.32166,27.0
2023-09-20 22:15:21+00:00,9.026,36723.100000000006,3147.0600000000004,899.773,5.11e-06,0.0229,701.0,720.0,5.96,7.47,19.265,27.96444,19.32667,26.97945
2023-09-20 22:15:53+00:00,8.964099999999998,36724.8,3149.1099999999997,899.586,5.11e-06,0.0229,701.0,720.0,5.96,7.47,19.265,27.96444,19.32667,26.97945
2023-09-20 22:16:05+00:00,8.964099999999998,36724.8,3149.1099999999997,899.586,5.11e-06,0.0229,695.0,721.0,5.99,7.46,19.265,27.96444,19.32667,26.97945
2023-09-20 22:16:21+00:00,8.964099999999998,36724.8,3149.1099999999997,899.586,5.11e-06,0.0229,695.0,721.0,5.99,7.46,19.29833,27.95389,19.31389,26.99
2023-09-20 22:17:53+00:00,8.994200000000001,36716.700000000004,3150.1800000000003,899.679,5.11e-06,0.0229,695.0,721.0,5.99,7.46,19.29833,27.95389,19.31389,26.99
2023-09-20 22:19:08+00:00,8.994200000000001,36716.700000000004,3150.1800000000003,899.679,5.1e-06,0.023,700.0,721.0,5.96,7.46,19.29833,27.95389,19.31389,26.99
2023-09-20 22:19:21+00:00,8.994200000000001,36716.700000000004,3150.1800000000003,899.679,5.1e-06,0.023,700.0,721.0,5.96,7.46,19.16222,27.96667,19.27555,26.96167
2023-09-20 22:19:54+00:00,8.9373,36722.1,3144.9500000000003,899.64,5.1e-06,0.023,700.0,721.0,5.96,7.46,19.16222,27.96667,19.27555,26.96167
2023-09-20 22:20:10+00:00,8.9373,36722.1,3144.9500000000003,899.64,5.02e-06,0.0229,694.0,720.0,5.97,7.48,19.16222,27.96667,19.27555,26.96167
2023-09-20 22:20:21+00:00,8.9373,36722.1,3144.9500000000003,899.64,5.02e-06,0.0229,694.0,720.0,5.97,7.48,19.26222,27.95389,19.32444,26.96445
2023-09-20 22:20:54+00:00,8.9533,36725.0,3147.2400000000002,899.612,5.02e-06,0.0229,694.0,720.0,5.97,7.48,19.26222,27.95389,19.32444,26.96445
2023-09-20 22:22:13+00:00,8.9533,36725.0,3147.2400000000002,899.612,4.9e-06,0.0229,699.0,720.0,5.96,7.47,19.26222,27.95389,19.32444,26.96445
2023-09-20 22:22:21+00:00,8.9533,36725.0,3147.2400000000002,899.612,4.9e-06,0.0229,699.0,720.0,5.96,7.47,19.24944,27.99,19.30389,26.93833
2023-09-20 22:23:55+00:00,8.964500000000001,36717.9,3146.65,899.965,4.9e-06,0.0229,699.0,720.0,5.96,7.47,19.24944,27.99,19.30389,26.93833
2023-09-20 22:24:15+00:00,8.964500000000001,36717.9,3146.65,899.965,4.84e-06,0.0229,692.0,721.0,5.98,7.46,19.24944,27.99,19.30389,26.93833
2023-09-20 22:24:21+00:00,8.964500000000001,36717.9,3146.65,899.965,4.84e-06,0.0229,692.0,721.0,5.98,7.46,19.24167,27.97167,19.27555,26.93611
2023-09-20 22:24:55+00:00,8.9425,36723.5,3149.9,899.457,4.84e-06,0.0229,692.0,721.0,5.98,7.46,19.24167,27.97167,19.27555,26.93611
2023-09-20 22:26:18+00:00,8.9425,36723.5,3149.9,899.457,4.81e-06,0.023,694.0,722.0,5.98,7.43,19.24167,27.97167,19.27555,26.93611
2023-09-20 22:26:21+00:00,8.9425,36723.5,3149.9,899.457,4.81e-06,0.023,694.0,722.0,5.98,7.43,19.26,27.93611,19.28278,26.91
2023-09-20 22:27:55+00:00,8.9578,36714.5,3150.02,899.796,4.81e-06,0.023,694.0,722.0,5.98,7.43,19.26,27.93611,19.28278,26.91
2023-09-20 22:28:21+00:00,8.9578,36714.5,3150.02,899.796,4.76e-06,0.0229,704.0,723.0,5.96,7.46,19.22889,27.95889,19.24944,26.90722
2023-09-20 22:28:55+00:00,8.9337,36717.1,3157.46,899.539,4.76e-06,0.0229,704.0,723.0,5.96,7.46,19.22889,27.95889,19.24944,26.90722
2023-09-20 22:29:21+00:00,8.9337,36717.1,3157.46,899.539,4.76e-06,0.0229,704.0,723.0,5.96,7.46,19.20611,27.90722,19.26222,26.905
2023-09-20 22:30:23+00:00,8.9337,36717.1,3157.46,899.539,4.77e-06,0.0229,705.0,723.0,5.97,7.46,19.20611,27.90722,19.26222,26.905
2023-09-20 22:31:56+00:00,8.9852,36715.200000000004,3154.6400000000003,899.732,4.77e-06,0.0229,705.0,723.0,5.97,7.46,19.20611,27.90722,19.26222,26.905
2023-09-20 22:32:21+00:00,8.9852,36715.200000000004,3154.6400000000003,899.732,4.77e-06,0.0229,705.0,723.0,5.97,7.46,19.24444,27.93333,19.26778,26.86611
2023-09-20 22:32:26+00:00,8.9852,36715.200000000004,3154.6400000000003,899.732,4.87e-06,0.0229,695.0,724.0,5.96,7.45,19.24444,27.93333,19.26778,26.86611
2023-09-20 22:32:56+00:00,8.9564,36711.6,3159.96,899.7389999999999,4.87e-06,0.0229,695.0,724.0,5.96,7.45,19.24444,27.93333,19.26778,26.86611
2023-09-20 22:33:21+00:00,8.9564,36711.6,3159.96,899.7389999999999,4.87e-06,0.0229,695.0,724.0,5.96,7.45,19.23445,27.89222,19.24944,26.86111
2023-09-20 22:33:27+00:00,8.9564,36711.6,3159.96,899.7389999999999,4.84e-06,0.0229,704.0,725.0,5.97,7.48,19.23445,27.89222,19.24944,26.86111
2023-09-20 22:34:56+00:00,8.991900000000001,36711.5,3154.39,899.777,4.84e-06,0.0229,704.0,725.0,5.97,7.48,19.23445,27.89222,19.24944,26.86111
2023-09-20 22:36:21+00:00,8.991900000000001,36711.5,3154.39,899.777,4.84e-06,0.0229,704.0,725.0,5.97,7.48,19.19056,27.85833,19.23944,26.85056
2023-09-20 22:36:31+00:00,8.991900000000001,36711.5,3154.39,899.777,4.76e-06,0.023,709.0,728.0,5.96,7.45,19.19056,27.85833,19.23944,26.85056
2023-09-20 22:36:56+00:00,8.9541,36705.5,3158.9100000000003,899.5600000000001,4.76e-06,0.023,709.0,728.0,5.96,7.45,19.19056,27.85833,19.23944,26.85056
2023-09-20 22:37:21+00:00,8.9541,36705.5,3158.9100000000003,899.5600000000001,4.76e-06,0.023,709.0,728.0,5.96,7.45,19.165,27.88166,19.19833,26.84056
2023-09-20 22:37:32+00:00,8.9541,36705.5,3158.9100000000003,899.5600000000001,4.75e-06,0.0229,700.0,727.0,5.96,7.46,19.165,27.88166,19.19833,26.84056
2023-09-20 22:38:57+00:00,9.0602,36699.5,3162.3100000000004,899.292,4.75e-06,0.0229,700.0,727.0,5.96,7.46,19.165,27.88166,19.19833,26.84056
2023-09-20 22:40:21+00:00,9.0602,36699.5,3162.3100000000004,899.292,4.75e-06,0.0229,700.0,727.0,5.96,7.46,19.23667,27.89222,19.25222,26.85611
2023-09-20 22:41:38+00:00,9.0602,36699.5,3162.3100000000004,899.292,4.7e-06,0.023,712.0,730.0,5.96,7.45,19.23667,27.89222,19.25222,26.85611
2023-09-20 22:41:58+00:00,8.942,36696.1,3156.61,899.378,4.7e-06,0.023,712.0,730.0,5.96,7.45,19.23667,27.89222,19.25222,26.85611
2023-09-20 22:42:21+00:00,8.942,36696.1,3156.61,899.378,4.7e-06,0.023,712.0,730.0,5.96,7.45,19.23667,27.88166,19.25222,26.84834
2023-09-20 22:42:39+00:00,8.942,36696.1,3156.61,899.378,4.69e-06,0.023,708.0,730.0,5.97,7.45,19.23667,27.88166,19.25222,26.84834
2023-09-20 22:42:58+00:00,8.983400000000001,36698.4,3164.93,899.528,4.69e-06,0.023,708.0,730.0,5.97,7.45,19.23667,27.88166,19.25222,26.84834
2023-09-20 22:43:21+00:00,8.983400000000001,36698.4,3164.93,899.528,4.69e-06,0.023,708.0,730.0,5.97,7.45,19.25222,27.9,19.23445,26.87667
2023-09-20 22:44:41+00:00,8.983400000000001,36698.4,3164.93,899.528,4.66e-06,0.023,711.0,731.0,5.97,7.45,19.25222,27.9,19.23445,26.87667
2023-09-20 22:45:58+00:00,8.9788,36692.799999999996,3158.2400000000002,899.303,4.66e-06,0.023,711.0,731.0,5.97,7.45,19.25222,27.9,19.23445,26.87667
2023-09-20 22:46:21+00:00,8.9788,36692.799999999996,3158.2400000000002,899.303,4.66e-06,0.023,711.0,731.0,5.97,7.45,19.18278,27.85333,19.18,26.80722
2023-09-20 22:46:44+00:00,8.9788,36692.799999999996,3158.2400000000002,899.303,4.65e-06,0.0229,709.0,730.0,5.97,7.45,19.18278,27.85333,19.18,26.80722
2023-09-20 22:46:59+00:00,8.9551,36693.1,3163.9300000000003,899.499,4.65e-06,0.0229,709.0,730.0,5.97,7.45,19.18278,27.85333,19.18,26.80722
2023-09-20 22:47:21+00:00,8.9551,36693.1,3163.9300000000003,899.499,4.65e-06,0.0229,709.0,730.0,5.97,7.45,19.19556,27.83555,19.20333,26.82778
2023-09-20 22:48:47+00:00,8.9551,36693.1,3163.9300000000003,899.499,4.66e-06,0.0229,702.0,729.0,5.96,7.45,19.19556,27.83555,19.20333,26.82778
2023-09-20 22:48:59+00:00,8.972000000000001,36696.9,3156.33,899.421,4.66e-06,0.0229,702.0,729.0,5.96,7.45,19.19556,27.83555,19.20333,26.82778
2023-09-20 22:50:21+00:00,8.972000000000001,36696.9,3156.33,899.421,4.66e-06,0.0229,702.0,729.0,5.96,7.45,19.175,27.88944,19.19056,26.83
2023-09-20 22:50:49+00:00,8.972000000000001,36696.9,3156.33,899.421,4.66e-06,0.0229,713.0,731.0,5.97,7.43,19.175,27.88944,19.19056,26.83
2023-09-20 22:50:59+00:00,8.964500000000001,36693.1,3161.15,899.541,4.66e-06,0.0229,713.0,731.0,5.97,7.43,19.175,27.88944,19.19056,26.83
2023-09-20 22:51:21+00:00,8.964500000000001,36693.1,3161.15,899.541,4.66e-06,0.0229,713.0,731.0,5.97,7.43,19.21389,27.88667,19.22111,26.83778
2023-09-20 22:52:51+00:00,8.964500000000001,36693.1,3161.15,899.541,4.65e-06,0.023,706.0,733.0,5.95,7.45,19.21389,27.88667,19.22111,26.83778
2023-09-20 22:52:59+00:00,8.9403,36692.0,3161.7099999999996,899.491,4.65e-06,0.023,706.0,733.0,5.95,7.45,19.21389,27.88667,19.22111,26.83778
2023-09-20 22:54:21+00:00,8.9403,36692.0,3161.7099999999996,899.491,4.65e-06,0.023,706.0,733.0,5.95,7.45,19.21611,27.96944,19.17278,26.84555
2023-09-20 22:54:54+00:00,8.9403,36692.0,3161.7099999999996,899.491,4.65e-06,0.023,704.0,732.0,5.96,7.45,19.21611,27.96944,19.17278,26.84555
